"","longitude","latitude","time"
"121",152.808762348107,-26.1644553003365,29.98
"122",144.856054031371,-38.371140769711,24.18
"123",150.962067180121,-34.0971992508212,39.8
"124",145.032914112236,-37.6209298203816,48.4
"125",145.032914112236,-37.6209298203816,54.65
"126",147.338197375005,-36.0050432323944,45.97
"127",145.032914112236,-37.6209298203816,53.05
"128",145.218392452825,-38.0381327200431,9.85
"129",153.12211870952,-27.7222969141897,28.41
"130",144.671951596136,-37.9538126342978,54.85
"131",151.397535411223,-32.9740189528626,31.43
"132",28.0216655630477,-28.7478403500046,40.5
"133",28.0216655630477,-28.7478403500046,40.5
"134",28.1617385170329,-32.2250449465499,11.98
"135",28.4641424414911,-26.1567468497251,59.99
"136",30.5129966672592,-30.7338945813307,43.55
"137",28.4641424414911,-26.1567468497251,7.25
"138",27.4376906726073,-30.4686953712405,3.05
"139",27.4376906726073,-30.4686953712405,3.05
"140",30.3710677794881,-29.9273903374591,0.95
"141",27.6317714961757,-26.2524666713605,34.37
"142",27.3705358662284,-32.7065891549861,24.29
"143",28.0155197278374,-25.9948131103647,7.16
"144",28.5176156008473,-23.7738859759234,46.81
"145",26.3994123361068,-29.3329121592403,22.3
"146",30.7170068771352,-26.9422232600104,6.91
"147",30.7170068771352,-26.9422232600104,6.91
"148",28.080547377721,-26.4152681463511,12.84
"149",23.2547811520113,-31.2350481086938,22
"150",28.3330012473213,-25.3129894316542,52.03
"151",28.0155197278374,-25.9948131103647,26.57
"152",30.7580487603835,-29.6707475430894,26.31
"153",27.6317714961757,-26.2524666713605,54.17
"154",31.1938190305607,-24.7291165088538,22.62
"155",25.7018225344106,-27.5156149079784,34.99
"156",28.9622044296956,-23.9368107885485,52.89
"157",30.2310029239033,-23.9910679283459,35.09
"158",19.2890379722616,-33.4245510605841,10.57
"159",27.1206524612701,-25.6663220780673,23.24
"160",28.3984454302685,-25.7355668266891,53.02
"161",18.4942279950703,-33.8359547291738,10.97
"162",26.8619353895645,-26.7628525225831,42.27
"163",27.6317714961757,-26.2524666713605,25.45
"164",30.8295205173898,-30.0757254641182,9.02
"165",28.0155197278374,-25.9948131103647,35
"166",26.8619353895645,-26.7628525225831,53.88
"167",18.541048925289,-34.2218775328928,13.74
"168",25.8414624304489,-34.033832324562,5.67
"169",27.1206524612701,-25.6663220780673,39.55
"170",21.4335246743049,-33.5350413037028,27.14
"171",30.4699868043561,-22.86640722026,54.21
"172",26.9881173369141,-27.5975928536124,1.08
"173",30.5387331891061,-23.2950627468595,32.14
"174",28.7449466605486,-30.5336898583301,0.79
"175",17.9921779062295,-29.4737295808886,50.56
"176",28.080547377721,-26.4152681463511,46.31
"177",32.4539995286675,-27.1264403109866,30.6
"178",29.7332365706537,-31.2384548576388,42.23
"179",18.4942279950703,-33.8359547291738,4.07
"180",28.080547377721,-26.4152681463511,50.94
"181",29.4074416522354,-24.0982831829311,30.67
"182",28.080547377721,-26.4152681463511,25.65
"183",29.3418100875141,-31.4879660207312,41.71
"184",29.9131213492132,-29.7771881124529,0.49
"185",28.2867384597139,-30.3788207177426,53.06
"186",28.2867384597139,-30.3788207177426,53.06
"187",28.080547377721,-26.4152681463511,28.85
"188",28.080547377721,-26.4152681463511,29.9
"189",30.3005121249434,-29.521459937907,18.35
"190",29.9830236253745,-30.1822871510053,56.53
"191",28.9134872260166,-26.3171024514673,48.86
"192",31.7847833155148,-25.725588978809,20.48
"193",31.7847833155148,-25.725588978809,20.48
"194",31.7847833155148,-25.725588978809,20.48
"195",22.8092734985312,-27.9719384853845,59.02
"196",31.7664500113372,-28.0709761728308,24.16
"197",28.0155197278374,-25.9948131103647,32.42
"198",28.2678086054121,-24.8890555598858,31.86
"199",30.1626118335581,-23.5641182388186,20.73
"200",30.0209833017964,-27.8806214360113,59.06
"201",20.2858430980346,-34.5566216429336,24.15
"202",27.3705358662284,-32.7065891549861,20.71
"203",30.8295205173898,-30.0757254641182,4.26
"204",27.2396466691721,-31.9148953507806,51.55
"205",31.1439357748556,-29.4123941495527,1.19
"206",28.080547377721,-26.4152681463511,27.31
"207",19.3375647511769,-33.8130015734592,57.74
"208",28.0155197278374,-25.9948131103647,40.12
"209",28.4641424414911,-26.1567468497251,31.69
"210",27.3108950126004,-26.9274180480342,43.19
"211",29.1617038850538,-25.2124443074477,58.95
"212",29.9213006517316,-24.6834036768502,11.05
"213",27.4402188197111,-24.9849110206256,55.45
"214",30.053196987675,-30.5855966050482,30.54
"215",27.6329826982253,-28.9989527063119,34.83
"216",27.6329826982253,-28.9989527063119,34.83
"217",28.0155197278374,-25.9948131103647,20.77
"218",18.4942279950703,-33.8359547291738,42.59
"219",27.5676722126523,-25.8313287431317,5.08
"220",26.8619353895645,-26.7628525225831,39.69
"221",18.9393085004499,-34.0185728885874,15.53
"222",28.080547377721,-26.4152681463511,46.47
"223",29.295977543846,-26.0561434472108,52.57
"224",23.917267244679,-26.8313008323839,11.19
"225",19.1926038271907,-32.6421302274822,19.9
"226",29.4074416522354,-24.0982831829311,31.39
"227",29.1353065640058,-30.2833366440745,17.74
"228",25.7396468207072,-30.6314871118866,7.56
"229",32.1476742622767,-27.8063037814933,26.77
"230",24.594704564153,-28.6650243182658,23.15
"231",25.3788725553257,-33.8744356890706,52.15
"232",23.1979920179419,-27.7329224219485,43.62
"233",18.8916323452769,-33.6313800011663,56.4
"234",27.9507435896991,-25.5729420768442,49.81
"235",25.5298159073928,-32.070703181957,37.88
"236",25.460910725811,-25.8385401722922,34.28
"237",25.460910725811,-25.8385401722922,34.28
"238",31.1439357748556,-29.4123941495527,0.68
"239",18.4942279950703,-33.8359547291738,14.1
"240",30.0209833017964,-27.8806214360113,31.33
"241",27.6317714961757,-26.2524666713605,24.27
"242",27.698164694624,-29.4083892360322,49.39
"243",27.698164694624,-29.4083892360322,49.39
"244",29.3405562384988,-23.6712006104206,12.91
"245",28.0155197278374,-25.9948131103647,17.02
"246",18.4942279950703,-33.8359547291738,49.55
"247",29.5247088992301,-30.0311583573831,10.08
"248",30.8863391097421,-25.4196286139978,30.38
"249",28.4095040504132,-28.494950616153,55.44
"250",28.4095040504132,-28.494950616153,55.44
"251",27.6961208969144,-26.6721704068629,39.57
"252",29.5419750788866,-24.9486442256066,28.79
"253",29.4557387914919,-29.6251401497656,27.48
"254",29.4557387914919,-29.6251401497656,27.48
"255",24.3207286532051,-29.7246521859278,59.49
"256",21.199600627056,-28.4975985506639,13.41
"257",28.080547377721,-26.4152681463511,17.36
"258",30.123642804571,-30.9870868005553,38.91
"259",27.6961208969144,-26.6721704068629,21.98
"260",29.8532748068771,-24.2582759446579,1.56
"261",28.0155197278374,-25.9948131103647,17.13
"262",26.7799499438401,-31.7569871386048,38.37
"263",30.4699868043561,-22.86640722026,28.92
"264",30.8295205173898,-30.0757254641182,7.15
"265",29.7332365706537,-31.2384548576388,59.37
"266",28.2290228331707,-32.6200179566516,48.89
"267",29.7179900223089,-23.4042358468236,5.43
"268",26.6006846360187,-27.8485839679864,29.12
"269",28.7144138594148,-25.0515080476384,57.79
"270",30.1626118335581,-23.5641182388186,53.18
"271",29.650728579693,-22.9754112514599,8.96
"272",25.3788725553257,-33.8744356890706,59.03
"273",32.2210667682658,-28.2177024881883,3.87
"274",28.0155197278374,-25.9948131103647,59.68
"275",32.4539995286675,-27.1264403109866,41.79
"276",29.1617038850538,-25.2124443074477,58.55
"277",24.4971853024907,-30.94016758436,14.44
"278",-57.9708835390597,-31.2965434918862,27.64
"279",-57.9708835390597,-31.2965434918862,27.64
"280",-55.9932884101653,-34.7889216000448,42.91
"281",-58.4945698992538,-33.0722590813519,51.68
"282",-58.4945698992538,-33.0722590813519,51.68
"283",-57.0931351507837,-33.650293216256,42.79
"284",-43.9184840125322,-4.06943725522929,26.23
"285",-50.1899535233233,-23.0534131826921,9.07
"286",-39.7020045910822,-6.08880426948986,14.16
"287",-54.6212750817558,-20.6518973332478,32.07
"288",-48.2011289335488,-16.306825357521,50.34
"289",-35.4870690982132,-8.05996348260703,35.37
"290",-37.242478180232,-8.38565038402999,37.93
"291",-45.2766479900686,-23.5404642207823,49.72
"292",-35.9247585614244,-8.14192979456472,45.36
"293",-49.7265653726629,-26.760948570983,3.9
"294",-48.0419961285987,-15.9112887979356,16.95
"295",-43.3038396487387,-22.9207329889164,30.94
"296",-63.8907255920804,-8.59196924201354,53.01
"297",-42.532015548323,-22.0980178184035,19.04
"298",-43.1190479261312,-21.4692732578738,3.65
"299",-47.4382679492536,-15.4527327547539,0.26
"300",-52.0487584992541,-17.5197455880523,30.42
"301",-40.815214861953,-18.9269336043883,47.66
"302",-46.6334143783975,-23.7092289670312,32.04
"303",-43.3038396487387,-22.9207329889164,32.35
"304",-52.8069847992193,-29.5823997050868,57.74
"305",-42.397069042031,-22.7885525668096,8.57
"306",-51.3465589065951,-30.1247165627193,28.61
"307",-43.8640943914317,-21.2180060583562,52.52
"308",-47.5032372346157,-22.7611243705648,32.93
"309",-60.3872353025601,-3.31222153053905,57.69
"310",-46.3424119088384,-24.0223301717503,16.73
"311",-38.4812878206252,-12.8712147406355,50.01
"312",-48.4097528986647,-27.6333601906644,52.72
"313",-46.0611886195404,-19.3471361097127,35.74
"314",-38.0369325535567,-12.7906728467481,58.43
"315",-53.5668810065389,-26.7227445366661,45.79
"316",-53.5668810065389,-26.7227445366661,45.79
"317",-40.1279332566769,-13.9283469749297,37.73
"318",-47.5032372346157,-22.7611243705648,35.93
"319",-51.8220982424112,-6.52354695575813,48.69
"320",-54.489928556056,-1.96127414282279,17.01
"321",-47.374684419925,-23.4476220085732,2.03
"322",-35.4631824767531,-5.71617226344132,14.33
"323",-46.6334143783975,-23.7092289670312,34.38
"324",-45.4812607174705,-19.9974016759262,51.72
"325",-44.1773778218557,-2.54601867480048,48.36
"326",-48.4273124086025,-18.923410662567,23.8
"327",-39.4139439461588,-6.4300142835334,46.96
"328",-43.7571593532792,-22.984791117619,56.23
"329",-46.6334143783975,-23.7092289670312,17.65
"330",-40.3650076029871,-18.8522270771793,40
"331",-46.6334143783975,-23.7092289670312,25.73
"332",-50.1903450536109,-0.0742565016642851,6.93
"333",-36.5279185304057,-9.80936666345623,27.7
"334",-35.6492154266921,-9.64429159446146,27.2
"335",-49.0803949350969,-25.3544457981914,25.21
"336",-46.3424119088384,-24.0223301717503,8.2
"337",-50.387425582034,-24.4559586270767,9.4
"338",-42.959945044843,-21.0859562294031,21.03
"339",-50.8705442218694,-25.5201559295025,49.4
"340",-52.5253679560348,-14.6149921768518,44.64
"341",-37.4248891091144,-11.1375093712201,5.45
"342",-38.9371724307516,-3.99273358331587,18.67
"343",-47.6640211096477,-23.131144551379,13.52
"344",-52.1240450557098,-23.5805538048071,58.61
"345",-48.0419961285987,-15.9112887979356,43.05
"346",-49.0803949350969,-25.3544457981914,46.96
"347",-62.56792061168,-10.9667387761178,32.07
"348",-45.6519964778244,-3.18786049651005,4.5
"349",-43.3038396487387,-22.9207329889164,12.77
"350",-43.8401184612278,-7.19133998790082,43.89
"351",-52.0963976738318,-6.18048491163021,17.05
"352",-63.2811989653678,-4.13715371172701,40.86
"353",-47.2786180818995,-20.2342425733662,28.31
"354",-45.0309570942688,-19.9351023931934,22.73
"355",-44.1295789558507,-19.806840176789,16.62
"356",-38.9905187406044,-7.52961798901264,26.31
"357",-60.6417949464067,2.89960704846878,13.41
"358",-51.721022800939,-24.5748325020668,45.32
"359",-46.4725941330367,-23.3402555734363,2.43
"360",-51.5088468727256,-30.4488302892486,35.65
"361",-46.2511610659906,-20.8244279700537,58.72
"362",-50.3051924001269,-13.2008967501099,48.07
"363",-42.6190704386089,-5.02495417522329,8.53
"364",-51.3541279437238,-26.565250703722,29.76
"365",-46.3424119088384,-24.0223301717503,31.06
"366",-46.9586683439508,-19.4665367221934,27.86
"367",-43.4523844510041,-2.81389288807516,51.28
"368",-51.0696654426282,-26.8744753919052,59.9
"369",-52.0455592953419,-21.479310967608,7.72
"370",-40.4925195211094,-9.35650246582956,14.49
"371",-44.1773778218557,-2.54601867480048,35.18
"372",-52.3624655931992,-29.5565942527768,33.59
"373",-42.8504572892529,-22.8553173576758,44.27
"374",-44.800022307249,-4.21861085228917,52
"375",-36.5141668435662,-8.64093865084638,51.8
"376",-49.2418232018724,-25.7092528734599,2.55
"377",-48.689202208816,-22.5444153966399,56.2
"378",-38.4978344113764,-3.91517014151079,3.64
"379",-44.1295789558507,-19.806840176789,35.34
"380",-41.7132411572606,-3.69189851628038,33.93
"381",-42.8609390590345,-16.6536749778805,19.94
"382",-53.5716960228149,-3.72216768855436,2.81
"383",-51.9167818596824,-29.529221565206,49.58
"384",-40.3855352321928,-19.9555407372707,13.92
"385",-46.6334143783975,-23.7092289670312,38.08
"386",-51.1459775112458,-28.8385676495881,4.25
"387",-42.6305399410372,-12.8172182091267,58.6
"388",-50.0398972714221,-9.33909457169571,34.56
"389",-43.5454886275194,-20.4492423273689,59.49
"390",-42.6190704386089,-5.02495417522329,51.46
"391",-49.2478177833152,-16.8158581244259,29.39
"392",-53.2050608228612,-25.0311977778977,21.95
"393",-50.004422104288,-8.17602084782527,16.65
"394",-51.3465589065951,-30.1247165627193,28.69
"395",-44.58037800032,-19.8715795053945,25.65
"396",-46.4725941330367,-23.3402555734363,55.6
"397",-44.1295789558507,-19.806840176789,31.93
"398",-51.3998756931539,-23.8614776080819,24.7
"399",-58.5452024938494,-10.4925873014258,25.55
"400",-49.2273715229398,-20.8285462941448,14.01
"401",-62.41988815603,-10.581285223113,24.93
"402",-56.1148694698213,-15.3897594668961,56.95
"403",-49.5312523685002,-16.4803270039282,33.69
"404",-37.3489254116362,-5.27771199048468,7.35
"405",-46.6334143783975,-23.7092289670312,36.45
"406",-48.4273124086025,-18.923410662567,12.18
"407",-35.9120557876065,-6.9701837175821,57.94
"408",-46.1815613541301,-23.6543825788292,49.12
"409",-49.4421419333987,-18.3159337522295,56.35
"410",-39.8954040818199,-17.6616891909435,37.46
"411",-47.3425581987831,-22.3891696649431,29.29
"412",-47.6617888855317,-18.0913801011395,21.54
"413",-43.7571593532792,-22.984791117619,50.36
"414",-56.0960310162619,-4.12728069727745,2
"415",-50.735546884766,-29.7673363635743,1.7
"416",-44.3432036514131,-22.3579670419309,58.67
"417",-36.2258256482938,-8.97626890971548,37.16
"418",-52.121282262006,-27.2833782648287,22.9
"419",-41.9437316786832,-22.7204476693123,38.46
"420",-39.6814237743425,-13.8506057419805,46.81
"421",-43.0938946068595,-20.3823418058831,17.99
"422",-47.4387554696997,-20.6154606657092,30
"423",-44.8353478053204,-12.0172919583193,49.82
"424",-45.539443552646,-22.1632648737592,35.24
"425",-51.3465589065951,-30.1247165627193,26.17
"426",-51.721022800939,-24.5748325020668,21.1
"427",-51.2393653408098,-23.5017046997351,56.41
"428",-42.8504572892529,-22.8553173576758,8.6
"429",-49.2273715229398,-20.8285462941448,47.79
"430",-38.4812878206252,-12.8712147406355,28.93
"431",-36.982955713252,-11.0557726470887,16.18
"432",-54.7498186864126,-23.7845655588527,53.14
"433",-54.7498186864126,-23.7845655588527,53.14
"434",-46.4419028424629,-22.2789097709672,49.16
"435",-54.048076847104,-27.7312548587128,33.68
"436",-55.592939994464,-1.7670088195413,23.77
"437",-51.7989571588461,-26.5996980133356,4.35
"438",-46.6334143783975,-23.7092289670312,30.8
"439",-46.6334143783975,-23.7092289670312,32.01
"440",-46.3424119088384,-24.0223301717503,24.09
"441",-49.054201223841,-15.2970744743962,40.87
"442",-51.1843156977081,-29.7983505407933,17.13
"443",-46.6334143783975,-23.7092289670312,7.95
"444",-43.4774906759245,-3.9944290945059,58.29
"445",-36.5141668435662,-8.64093865084638,52.46
"446",-49.0803949350969,-25.3544457981914,16.19
"447",-39.0624771401943,-12.2062334240273,44.57
"448",-46.5715840376853,-21.5832539253472,41.42
"449",-48.8388578384583,-2.94283850939589,26.26
"450",-38.4978344113764,-3.91517014151079,13.41
"451",-46.6334143783975,-23.7092289670312,20.95
"452",-51.5990780500075,-25.2438221464527,31.01
"453",-38.4812878206252,-12.8712147406355,46.49
"454",-51.3079577176402,-29.1705377387857,11.88
"455",-42.9350699940117,-19.9946893224953,20.19
"456",-37.8194965793254,-7.71022726897245,3.42
"457",-35.0502364710218,-7.97766151991517,18.38
"458",-44.7727964330185,-3.03894580806926,15.91
"459",-46.6334143783975,-23.7092289670312,57.94
"460",-47.3425581987831,-22.3891696649431,19.26
"461",-54.3260918522814,-27.4220836771917,40
"462",-54.3260918522814,-27.4220836771917,40
"463",-40.4925195211094,-9.35650246582956,1.59
"464",-39.5112219684239,-3.3091449484812,14.79
"465",-36.5141668435662,-8.64093865084638,51.02
"466",-35.1995812506525,-8.39467970932646,30.4
"467",-42.397069042031,-22.7885525668096,34.34
"468",-40.5427707931899,-20.3455308700663,28.53
"469",-43.5973809124291,-22.6086334516254,39.17
"470",-48.2868206511654,-9.07431490642309,40.24
"471",-46.0611886195404,-19.3471361097127,45.71
"472",-51.1843156977081,-29.7983505407933,20.41
"473",-46.1815613541301,-23.6543825788292,16.5
"474",-45.3792470066056,-21.785782620355,44.94
"475",-53.4479368935907,-27.3710294032396,3.57
"476",-69.4034316338617,-4.02152555475549,44.74
"477",-52.8055373313179,-26.0085950935684,16.23
"478",-51.3079577176402,-29.1705377387857,49.28
"479",-46.4725941330367,-23.3402555734363,37.81
"480",-73.3127815170276,-7.42819297200848,37.39
"481",-42.5078129926868,-21.0180347262056,12.28
"482",-41.1183540254366,-3.19665308434282,51.85
"483",-43.3038396487387,-22.9207329889164,48.18
"484",-53.1267054332064,-26.6941785207301,16.71
"485",-50.4743830746024,-22.732440467581,55.48
"486",-39.8954040818199,-17.6616891909435,24.69
"487",-41.9437316786832,-22.7204476693123,0.56
"488",-39.3769662187762,-4.07012849133556,26.74
"489",-43.6786156441801,-19.740892228049,40.72
"490",-47.6237366126811,-0.793238479560019,1.09
"491",-55.8468751486142,-15.7282499049299,4.18
"492",-43.5973809124291,-22.6086334516254,30.06
"493",-38.2604245905124,-7.78986127529042,38.57
"494",-43.527948216628,-6.35578572540589,27.51
"495",-48.2148607811527,-1.28276639556063,43.54
"496",-46.4725941330367,-23.3402555734363,43.39
"497",-43.8377227113923,-20.1287339114863,36.62
"498",-45.5103043382853,-21.0864486739913,46.8
"499",-36.0621992049482,-7.38811354805053,3.36
"500",-35.0278237134198,-5.63568232175524,53.97
"501",-37.7304297128299,-11.9654844110882,1.45
"502",-38.5489668966653,-7.45074600243017,57.62
"503",-40.985580025203,-3.9584935556279,39.87
"504",-38.2272292609164,-5.43521426605459,30.81
"505",-44.0761688174696,-17.5878013215211,54.52
"506",-41.0704819301806,-8.67645235905269,14.42
"507",-35.0502364710218,-7.97766151991517,43.31
"508",-59.987458996874,-3.24754832260732,56.86
"509",-51.4348514318669,-3.37328112119846,44.86
"510",-47.0531060166769,-22.7076139795915,59.82
"511",-49.6727047139443,-20.8786321115388,18.52
"512",-49.2478177833152,-16.8158581244259,49.19
"513",-49.0803949350969,-25.3544457981914,58.45
"514",-46.9238950548387,-23.3946379582904,48.5
"515",-35.9247585614244,-8.14192979456472,56.48
"516",-39.7979001521967,-11.9506942544668,56.17
"517",-38.4978344113764,-3.91517014151079,10.59
"518",-54.6212750817558,-20.6518973332478,27.22
"519",-51.2393653408098,-23.5017046997351,9.5
"520",-67.8669006469152,-9.84968501399862,0.59
"521",-44.1295789558507,-19.806840176789,37.26
"522",-35.0502364710218,-7.97766151991517,46.09
"523",-56.0266055600501,-13.1661181966165,53.63
"524",-42.6190704386089,-5.02495417522329,21.91
"525",-44.1295789558507,-19.806840176789,46.21
"526",-45.4961025135384,-2.77033847138165,6.95
"527",-52.209707785411,-13.8269383133444,56.36
"528",-46.3424119088384,-24.0223301717503,26.88
"529",-38.1079207126912,-7.37149904860939,9.19
"530",-45.8009575784073,-20.7650532183571,4.17
"531",-51.9638538597455,-23.2209312243323,38.23
"532",-51.794159427652,-30.1530077683196,57.46
"533",-40.5427707931899,-20.3455308700663,32.69
"534",-52.5245107613837,-26.3213074493087,9.39
"535",-38.784859971897,-3.5737529614072,8.83
"536",-50.735546884766,-29.7673363635743,33.19
"537",-47.4382679492536,-15.4527327547539,53.46
"538",-50.6837551889768,-20.2725795436599,33.07
"539",-61.7781168967591,-10.8710226437624,50.69
"540",-39.56739350852,-6.84895368802081,40.24
"541",-48.260714681899,-13.297175363473,44.76
"542",-39.2242629730727,-3.65103673679813,4.76
"543",-46.9238950548387,-23.3946379582904,11.87
"544",-43.3038396487387,-22.9207329889164,39.09
"545",-38.4812878206252,-12.8712147406355,49.06
"546",-56.162189136476,-2.24191612597691,17.84
"547",-46.7943535824142,-24.0762323315629,39.63
"548",-65.4633801369209,-10.6517888461542,7.23
"549",-65.4633801369209,-10.6517888461542,7.23
"550",-46.1815613541301,-23.6543825788292,18.87
"551",-39.9151014103747,-18.7764223817878,9.92
"552",-46.3424119088384,-24.0223301717503,35.89
"553",-36.3632561581148,-8.22354395548184,13.88
"554",-43.3038396487387,-22.9207329889164,23.12
"555",-56.1148694698213,-15.3897594668961,27.88
"556",-40.8869605660148,-14.8203306766499,35.89
"557",-35.6492154266921,-9.64429159446146,22.56
"558",-40.5427707931899,-20.3455308700663,43.01
"559",-40.0917394981377,-20.2708543131492,58.95
"560",-47.8829576146745,-15.5143081795638,20.14
"561",-42.4596495460283,-18.8220815350261,35.19
"562",-46.1815613541301,-23.6543825788292,1.43
"563",-46.7319754111108,-21.9599189212229,44.37
"564",-51.3465589065951,-30.1247165627193,53.32
"565",-50.735546884766,-29.7673363635743,36.8
"566",-50.8913002027158,-17.754451666821,53.55
"567",-36.982955713252,-11.0557726470887,2.54
"568",-46.02083686911,-23.2844774333804,38.71
"569",-54.9378393429317,-10.4085402592927,6.1
"570",-49.277086436799,-26.7200731984624,54.45
"571",-37.3489254116362,-5.27771199048468,22.59
"572",-42.1906544122918,-20.2448705521254,15.87
"573",-49.277086436799,-26.7200731984624,53.77
